Pdb	Group1	Group2	IntraclashesGroup1	IntraclashesGroup2	Interaction_Energy	StabilityGroup1	StabilityGroup2
./homologymodel_4po2AC_hsc70_Repair_1_0_106_1.pdb	A	C	5.72869	0.00814253	-4.6982	-22.2352	3.68653
./homologymodel_4po2AC_hsc70_Repair_1_0_106_2.pdb	A	C	5.72656	0.178104	-5.11128	-22.2361	3.89309
./homologymodel_4po2AC_hsc70_Repair_1_0_107_0.pdb	A	C	5.7267	0.00848833	-5.44623	-22.2356	3.72565
./homologymodel_4po2AC_hsc70_Repair_1_0_107_1.pdb	A	C	5.72816	0.015418	-5.1432	-22.2355	3.73855
./homologymodel_4po2AC_hsc70_Repair_1_0_107_2.pdb	A	C	5.73123	0.00900605	-5.44557	-22.2339	3.72925
./homologymodel_4po2AC_hsc70_Repair_1_0_108_0.pdb	A	C	5.72796	0	-4.94586	-22.2362	3.51208
./homologymodel_4po2AC_hsc70_Repair_1_0_108_1.pdb	A	C	5.72669	0	-4.94562	-22.2365	3.51208
./homologymodel_4po2AC_hsc70_Repair_1_0_108_2.pdb	A	C	5.7289	0	-4.94615	-22.2348	3.51208
./homologymodel_4po2AC_hsc70_Repair_1_0_109_0.pdb	A	C	5.72681	0.00033498	-4.84441	-22.2358	3.74832
./homologymodel_4po2AC_hsc70_Repair_1_0_109_1.pdb	A	C	5.72995	0	-4.76914	-22.2336	3.76324
./homologymodel_4po2AC_hsc70_Repair_1_0_109_2.pdb	A	C	5.7267	0.000832343	-4.85623	-22.2356	3.74662
./homologymodel_4po2AC_hsc70_Repair_1_0_1_0.pdb	A	C	5.7267	0	-5.2048	-22.2356	3.57981
./homologymodel_4po2AC_hsc70_Repair_1_0_110_0.pdb	A	C	5.72995	0.95299	-5.82167	-22.2349	4.81772
./homologymodel_4po2AC_hsc70_Repair_1_0_110_1.pdb	A	C	5.73017	0.730544	-5.55358	-22.2348	4.58369
./homologymodel_4po2AC_hsc70_Repair_1_0_110_2.pdb	A	C	5.73142	1.00258	-5.89895	-22.2308	4.88485
./homologymodel_4po2AC_hsc70_Repair_1_0_11_0.pdb	A	C	5.73278	0	-6.2625	-22.2457	3.65873
./homologymodel_4po2AC_hsc70_Repair_1_0_111_0.pdb	A	C	5.7267	0.00422768	-5.80561	-22.2356	3.69644
./homologymodel_4po2AC_hsc70_Repair_1_0_111_1.pdb	A	C	5.72524	0.675885	-5.92893	-22.2471	4.30848
./homologymodel_4po2AC_hsc70_Repair_1_0_111_2.pdb	A	C	5.72524	0.675944	-5.9214	-22.242	4.30743
./homologymodel_4po2AC_hsc70_Repair_1_0_11_1.pdb	A	C	5.73105	0	-6.26504	-22.2456	3.65929
./homologymodel_4po2AC_hsc70_Repair_1_0_112_0.pdb	A	C	5.72971	0.0114686	-5.44201	-22.2354	3.62483
./homologymodel_4po2AC_hsc70_Repair_1_0_112_1.pdb	A	C	5.72922	0.0126525	-5.45099	-22.235	3.6307
./homologymodel_4po2AC_hsc70_Repair_1_0_112_2.pdb	A	C	5.7267	0.00512762	-5.46878	-22.2356	3.61421
./homologymodel_4po2AC_hsc70_Repair_1_0_11_2.pdb	A	C	5.72585	0	-6.19342	-22.4959	3.65931
./homologymodel_4po2AC_hsc70_Repair_1_0_113_0.pdb	A	C	5.7312	0	-5.82984	-22.2341	3.56755
./homologymodel_4po2AC_hsc70_Repair_1_0_113_1.pdb	A	C	5.72789	0	-5.84975	-22.2365	3.56733
./homologymodel_4po2AC_hsc70_Repair_1_0_113_2.pdb	A	C	5.72735	0	-5.84107	-22.2368	3.56698
./homologymodel_4po2AC_hsc70_Repair_1_0_114_0.pdb	A	C	5.71162	0.04428	-7.1701	-22.23	3.7794
./homologymodel_4po2AC_hsc70_Repair_1_0_114_1.pdb	A	C	5.72945	0.0228901	-6.98367	-22.2289	3.75935
./homologymodel_4po2AC_hsc70_Repair_1_0_114_2.pdb	A	C	5.7267	0.0346752	-6.96819	-22.2356	3.77095
./homologymodel_4po2AC_hsc70_Repair_1_0_115_0.pdb	A	C	5.7267	0.0926806	-5.90754	-22.2356	3.52049
./homologymodel_4po2AC_hsc70_Repair_1_0_115_1.pdb	A	C	5.7267	0.0528756	-5.87297	-22.2356	3.48046
./homologymodel_4po2AC_hsc70_Repair_1_0_115_2.pdb	A	C	5.7267	0.0435383	-5.86319	-22.2356	3.47122
./homologymodel_4po2AC_hsc70_Repair_1_0_116_0.pdb	A	C	5.7267	1.99928e-05	-4.57304	-22.2356	3.62474
./homologymodel_4po2AC_hsc70_Repair_1_0_116_1.pdb	A	C	5.7267	5.0289e-06	-4.57259	-22.2356	3.62472
./homologymodel_4po2AC_hsc70_Repair_1_0_116_2.pdb	A	C	5.7267	0	-4.57207	-22.2356	3.6247
./homologymodel_4po2AC_hsc70_Repair_1_0_117_0.pdb	A	C	5.72756	0.0689749	-4.48861	-22.2352	3.63916
./homologymodel_4po2AC_hsc70_Repair_1_0_117_1.pdb	A	C	5.7267	0.0713944	-4.48885	-22.2356	3.64159
./homologymodel_4po2AC_hsc70_Repair_1_0_117_2.pdb	A	C	5.7267	0.0658482	-4.48734	-22.2356	3.63606
./homologymodel_4po2AC_hsc70_Repair_1_0_118_0.pdb	A	C	5.72739	0.00783346	-5.47409	-22.2948	3.71026
./homologymodel_4po2AC_hsc70_Repair_1_0_118_1.pdb	A	C	5.7273	0.107871	-5.55554	-22.2364	3.78885
./homologymodel_4po2AC_hsc70_Repair_1_0_118_2.pdb	A	C	5.72907	0.0218818	-5.58538	-22.2341	3.70974
./homologymodel_4po2AC_hsc70_Repair_1_0_119_0.pdb	A	C	5.72604	0.0138385	-6.86823	-22.2278	3.81102
./homologymodel_4po2AC_hsc70_Repair_1_0_119_1.pdb	A	C	5.7347	0.0150179	-6.86617	-22.2274	3.81213
./homologymodel_4po2AC_hsc70_Repair_1_0_119_2.pdb	A	C	5.73322	0.012863	-6.8614	-22.2292	3.80983
./homologymodel_4po2AC_hsc70_Repair_1_0_1_1.pdb	A	C	5.7267	0	-5.2048	-22.2356	3.57981
./homologymodel_4po2AC_hsc70_Repair_1_0_120_0.pdb	A	C	5.72637	0.0645378	-5.29677	-22.2317	3.74847
./homologymodel_4po2AC_hsc70_Repair_1_0_120_1.pdb	A	C	5.72671	0.0626623	-5.29528	-22.2314	3.74658
./homologymodel_4po2AC_hsc70_Repair_1_0_120_2.pdb	A	C	5.73131	0.0633102	-5.29746	-22.2308	3.74722
./homologymodel_4po2AC_hsc70_Repair_1_0_12_0.pdb	A	C	5.7267	0.00534125	-5.98095	-22.2356	3.59131
./homologymodel_4po2AC_hsc70_Repair_1_0_12_1.pdb	A	C	5.7651	0.00534125	-6.21955	-22.0647	3.59131
./homologymodel_4po2AC_hsc70_Repair_1_0_12_2.pdb	A	C	5.77326	0.00176357	-6.19754	-22.092	3.6065
./homologymodel_4po2AC_hsc70_Repair_1_0_1_2.pdb	A	C	5.7267	0	-5.2048	-22.2356	3.57981
./homologymodel_4po2AC_hsc70_Repair_1_0_13_0.pdb	A	C	5.73344	0.00128987	-6.80845	-22.2457	3.69154
./homologymodel_4po2AC_hsc70_Repair_1_0_13_1.pdb	A	C	5.746	0.00117367	-6.81124	-22.2413	3.69065
./homologymodel_4po2AC_hsc70_Repair_1_0_13_2.pdb	A	C	5.71974	0.00177625	-6.82117	-22.4169	3.69335
./homologymodel_4po2AC_hsc70_Repair_1_0_14_0.pdb	A	C	5.73427	0	-5.93767	-22.2756	4.2992
./homologymodel_4po2AC_hsc70_Repair_1_0_14_1.pdb	A	C	5.7267	0	-5.83594	-22.2356	4.29741
./homologymodel_4po2AC_hsc70_Repair_1_0_14_2.pdb	A	C	5.7316	0	-5.82209	-22.2457	4.29478
./homologymodel_4po2AC_hsc70_Repair_1_0_15_0.pdb	A	C	5.7267	0	-5.26401	-22.2356	3.57617
./homologymodel_4po2AC_hsc70_Repair_1_0_15_1.pdb	A	C	5.7267	9.899e-06	-5.28617	-22.2356	3.57547
./homologymodel_4po2AC_hsc70_Repair_1_0_15_2.pdb	A	C	5.7267	0	-5.26279	-22.2356	3.57593
./homologymodel_4po2AC_hsc70_Repair_1_0_16_0.pdb	A	C	5.7267	0	-5.12663	-22.2356	3.57485
./homologymodel_4po2AC_hsc70_Repair_1_0_16_1.pdb	A	C	5.7267	0	-5.13121	-22.2356	3.57627
./homologymodel_4po2AC_hsc70_Repair_1_0_16_2.pdb	A	C	5.7267	0	-5.11814	-22.2356	3.57546
./homologymodel_4po2AC_hsc70_Repair_1_0_17_0.pdb	A	C	5.73624	0.0251251	-5.5597	-22.2452	3.63342
./homologymodel_4po2AC_hsc70_Repair_1_0_17_1.pdb	A	C	5.72339	0.0266542	-5.59526	-22.5498	3.63498
./homologymodel_4po2AC_hsc70_Repair_1_0_17_2.pdb	A	C	5.73278	0.0268078	-5.56071	-22.2457	3.63514
./homologymodel_4po2AC_hsc70_Repair_1_0_18_0.pdb	A	C	5.72864	0	-6.32066	-22.0063	3.58324
./homologymodel_4po2AC_hsc70_Repair_1_0_18_1.pdb	A	C	5.73214	0	-5.2492	-22.2454	3.58316
./homologymodel_4po2AC_hsc70_Repair_1_0_18_2.pdb	A	C	5.71618	0	-6.23021	-22.2387	3.58312
./homologymodel_4po2AC_hsc70_Repair_1_0_19_0.pdb	A	C	5.71752	1.07878e-06	-5.92211	-22.2441	4.15298
./homologymodel_4po2AC_hsc70_Repair_1_0_19_1.pdb	A	C	5.73547	0	-5.94598	-22.2779	4.18184
./homologymodel_4po2AC_hsc70_Repair_1_0_19_2.pdb	A	C	5.72317	0	-5.91579	-22.4752	4.1593
./homologymodel_4po2AC_hsc70_Repair_1_0_20_0.pdb	A	C	5.74394	0.0690728	-5.66102	-22.2424	3.69142
./homologymodel_4po2AC_hsc70_Repair_1_0_20_1.pdb	A	C	5.72953	0.0634469	-5.66391	-22.2375	3.6857
./homologymodel_4po2AC_hsc70_Repair_1_0_20_2.pdb	A	C	5.73344	0.0726919	-5.66288	-22.2457	3.69508
./homologymodel_4po2AC_hsc70_Repair_1_0_2_0.pdb	A	C	5.72758	0.0683435	-6.08404	-22.2368	3.62849
./homologymodel_4po2AC_hsc70_Repair_1_0_21_0.pdb	A	C	5.7267	0	-5.2048	-22.2356	3.57981
./homologymodel_4po2AC_hsc70_Repair_1_0_21_1.pdb	A	C	5.7267	0	-5.2048	-22.2356	3.57981
./homologymodel_4po2AC_hsc70_Repair_1_0_21_2.pdb	A	C	5.7267	0	-5.2048	-22.2356	3.57981
./homologymodel_4po2AC_hsc70_Repair_1_0_2_1.pdb	A	C	5.76486	0.0763463	-6.16151	-22.0093	3.64997
./homologymodel_4po2AC_hsc70_Repair_1_0_22_0.pdb	A	C	5.70044	0.067037	-5.54048	-23.2393	3.70861
./homologymodel_4po2AC_hsc70_Repair_1_0_22_1.pdb	A	C	5.72888	0.0677553	-5.88375	-23.1977	3.70407
./homologymodel_4po2AC_hsc70_Repair_1_0_22_2.pdb	A	C	5.70082	0.0650653	-5.6605	-23.0925	3.70842
./homologymodel_4po2AC_hsc70_Repair_1_0_2_2.pdb	A	C	5.71603	0.0665742	-6.022	-21.9162	3.59333
./homologymodel_4po2AC_hsc70_Repair_1_0_23_0.pdb	A	C	5.7267	0.00881799	-4.84467	-22.2356	3.37147
./homologymodel_4po2AC_hsc70_Repair_1_0_23_1.pdb	A	C	5.7267	0.00961928	-4.84037	-22.2356	3.36639
./homologymodel_4po2AC_hsc70_Repair_1_0_23_2.pdb	A	C	5.7267	0.00954995	-4.84245	-22.2356	3.37026
./homologymodel_4po2AC_hsc70_Repair_1_0_24_0.pdb	A	C	5.87411	0.0926155	-6.18875	-22.0693	2.71311
./homologymodel_4po2AC_hsc70_Repair_1_0_24_1.pdb	A	C	5.85381	0.0904043	-6.19923	-22.0772	2.73685
./homologymodel_4po2AC_hsc70_Repair_1_0_24_2.pdb	A	C	5.85631	0.0936266	-6.18391	-22.0784	2.69923
./homologymodel_4po2AC_hsc70_Repair_1_0_25_0.pdb	A	C	5.7267	0	-4.89354	-22.2356	3.68674
./homologymodel_4po2AC_hsc70_Repair_1_0_25_1.pdb	A	C	5.7267	0	-4.8942	-22.2356	3.68641
./homologymodel_4po2AC_hsc70_Repair_1_0_25_2.pdb	A	C	5.7267	0	-4.89402	-22.2356	3.68645
./homologymodel_4po2AC_hsc70_Repair_1_0_26_0.pdb	A	C	5.7267	5.69545e-05	-5.80265	-22.2356	3.61015
./homologymodel_4po2AC_hsc70_Repair_1_0_26_1.pdb	A	C	5.70107	0.00428251	-5.81572	-23.1492	3.65835
./homologymodel_4po2AC_hsc70_Repair_1_0_26_2.pdb	A	C	5.84256	0	-6.40977	-22.0687	3.62097
./homologymodel_4po2AC_hsc70_Repair_1_0_27_0.pdb	A	C	5.7267	0.00151082	-5.65185	-22.2356	3.76062
./homologymodel_4po2AC_hsc70_Repair_1_0_27_1.pdb	A	C	5.7267	0	-5.59417	-22.2356	3.77493
./homologymodel_4po2AC_hsc70_Repair_1_0_27_2.pdb	A	C	5.7267	0.000529864	-5.56535	-22.2356	3.76164
./homologymodel_4po2AC_hsc70_Repair_1_0_28_0.pdb	A	C	5.7267	0	-4.3164	-22.2356	3.66504
./homologymodel_4po2AC_hsc70_Repair_1_0_28_1.pdb	A	C	5.7267	0	-4.3164	-22.2356	3.66504
./homologymodel_4po2AC_hsc70_Repair_1_0_28_2.pdb	A	C	5.7267	0	-4.3164	-22.2356	3.66504
./homologymodel_4po2AC_hsc70_Repair_1_0_29_0.pdb	A	C	6.08005	0	-5.14234	-21.8822	3.84411
./homologymodel_4po2AC_hsc70_Repair_1_0_29_1.pdb	A	C	6.08005	4.40299e-05	-5.2181	-21.8822	3.86984
./homologymodel_4po2AC_hsc70_Repair_1_0_29_2.pdb	A	C	6.08005	4.69727e-05	-5.20501	-21.8822	3.85081
./homologymodel_4po2AC_hsc70_Repair_1_0_30_0.pdb	A	C	5.72306	0.277621	-5.27953	-21.9874	4.30056
./homologymodel_4po2AC_hsc70_Repair_1_0_30_1.pdb	A	C	5.72742	0.626953	-5.98112	-22.235	4.63766
./homologymodel_4po2AC_hsc70_Repair_1_0_30_2.pdb	A	C	5.72666	0.523036	-5.53932	-22.2003	4.53907
./homologymodel_4po2AC_hsc70_Repair_1_0_3_0.pdb	A	C	5.7267	0	-5.13371	-22.2356	3.57142
./homologymodel_4po2AC_hsc70_Repair_1_0_31_0.pdb	A	C	5.7267	0	-6.57814	-22.2356	3.75628
./homologymodel_4po2AC_hsc70_Repair_1_0_31_1.pdb	A	C	5.7267	0	-6.57565	-22.2356	3.7566
./homologymodel_4po2AC_hsc70_Repair_1_0_31_2.pdb	A	C	5.7267	0	-6.57851	-22.2356	3.75651
./homologymodel_4po2AC_hsc70_Repair_1_0_3_1.pdb	A	C	5.71411	0	-5.24765	-22.17	3.5719
./homologymodel_4po2AC_hsc70_Repair_1_0_32_0.pdb	A	C	5.7267	0.000300171	-5.64195	-22.2356	3.75382
./homologymodel_4po2AC_hsc70_Repair_1_0_32_1.pdb	A	C	5.7267	0.000255966	-5.69815	-22.2356	3.74148
./homologymodel_4po2AC_hsc70_Repair_1_0_32_2.pdb	A	C	5.7267	0.000151948	-5.66171	-22.2356	3.74298
./homologymodel_4po2AC_hsc70_Repair_1_0_3_2.pdb	A	C	5.71422	0	-5.23259	-22.4915	3.57156
./homologymodel_4po2AC_hsc70_Repair_1_0_33_0.pdb	A	C	5.7267	0	-6.45123	-22.2356	3.71947
./homologymodel_4po2AC_hsc70_Repair_1_0_33_1.pdb	A	C	5.7267	0.00276497	-6.48107	-22.2356	3.72506
./homologymodel_4po2AC_hsc70_Repair_1_0_33_2.pdb	A	C	5.7267	1.67832e-05	-6.44914	-22.2356	3.71949
./homologymodel_4po2AC_hsc70_Repair_1_0_34_0.pdb	A	C	5.7267	0	-6.00938	-22.2356	3.75422
./homologymodel_4po2AC_hsc70_Repair_1_0_34_1.pdb	A	C	5.7267	0.0258958	-6.26897	-22.2356	3.82187
./homologymodel_4po2AC_hsc70_Repair_1_0_34_2.pdb	A	C	5.7267	4.36164e-05	-5.99127	-22.2356	3.74573
./homologymodel_4po2AC_hsc70_Repair_1_0_35_0.pdb	A	C	5.7267	0	-5.71208	-22.2356	3.2378
./homologymodel_4po2AC_hsc70_Repair_1_0_35_1.pdb	A	C	5.7267	0	-5.72086	-22.2356	3.2373
./homologymodel_4po2AC_hsc70_Repair_1_0_35_2.pdb	A	C	5.7267	0	-5.73286	-22.2356	3.23768
./homologymodel_4po2AC_hsc70_Repair_1_0_36_0.pdb	A	C	5.7267	0	-4.62576	-22.2356	3.59388
./homologymodel_4po2AC_hsc70_Repair_1_0_36_1.pdb	A	C	5.7267	0	-4.62442	-22.2356	3.5939
./homologymodel_4po2AC_hsc70_Repair_1_0_36_2.pdb	A	C	5.7267	0	-4.62566	-22.2356	3.59381
./homologymodel_4po2AC_hsc70_Repair_1_0_37_0.pdb	A	C	5.7267	0.228331	-4.66608	-22.2356	4.10283
./homologymodel_4po2AC_hsc70_Repair_1_0_37_1.pdb	A	C	5.7267	0.29348	-4.74887	-22.2356	4.16483
./homologymodel_4po2AC_hsc70_Repair_1_0_37_2.pdb	A	C	5.7267	0.248164	-4.71056	-22.2356	4.12158
./homologymodel_4po2AC_hsc70_Repair_1_0_38_0.pdb	A	C	5.7267	0	-6.81158	-22.2356	3.99524
./homologymodel_4po2AC_hsc70_Repair_1_0_38_1.pdb	A	C	5.7267	0	-6.81282	-22.2356	3.99526
./homologymodel_4po2AC_hsc70_Repair_1_0_38_2.pdb	A	C	5.7267	0	-6.81721	-22.2356	4.00073
./homologymodel_4po2AC_hsc70_Repair_1_0_39_0.pdb	A	C	5.7267	0	-5.98591	-22.2356	3.76288
./homologymodel_4po2AC_hsc70_Repair_1_0_39_1.pdb	A	C	5.7267	0	-5.94929	-22.2356	3.77308
./homologymodel_4po2AC_hsc70_Repair_1_0_39_2.pdb	A	C	5.7267	0	-5.98541	-22.2356	3.76361
./homologymodel_4po2AC_hsc70_Repair_1_0_40_0.pdb	A	C	5.7267	0.675556	-5.63286	-22.2356	4.57978
./homologymodel_4po2AC_hsc70_Repair_1_0_40_1.pdb	A	C	5.82087	0.675587	-5.74124	-22.1529	4.57968
./homologymodel_4po2AC_hsc70_Repair_1_0_40_2.pdb	A	C	5.7267	0.675558	-5.63302	-22.2356	4.57988
./homologymodel_4po2AC_hsc70_Repair_1_0_4_0.pdb	A	C	5.7267	0	-5.30209	-22.2356	3.58199
./homologymodel_4po2AC_hsc70_Repair_1_0_41_0.pdb	A	C	5.7267	0	-5.2048	-22.2356	3.57981
./homologymodel_4po2AC_hsc70_Repair_1_0_41_1.pdb	A	C	5.7267	0	-5.2048	-22.2356	3.57981
./homologymodel_4po2AC_hsc70_Repair_1_0_41_2.pdb	A	C	5.7267	0	-5.2048	-22.2356	3.57981
./homologymodel_4po2AC_hsc70_Repair_1_0_4_1.pdb	A	C	5.71663	0	-5.26772	-22.5081	3.57134
./homologymodel_4po2AC_hsc70_Repair_1_0_42_0.pdb	A	C	5.72421	0.067542	-5.23928	-22.237	3.55638
./homologymodel_4po2AC_hsc70_Repair_1_0_42_1.pdb	A	C	5.69192	0.0665395	-4.64569	-22.3155	3.68646
./homologymodel_4po2AC_hsc70_Repair_1_0_42_2.pdb	A	C	5.7267	0.0683981	-5.01296	-22.2356	3.72705
./homologymodel_4po2AC_hsc70_Repair_1_0_4_2.pdb	A	C	5.7267	0	-5.19138	-22.2356	3.57132
./homologymodel_4po2AC_hsc70_Repair_1_0_43_0.pdb	A	C	5.7267	0	-5.44876	-22.2356	3.55706
./homologymodel_4po2AC_hsc70_Repair_1_0_43_1.pdb	A	C	5.7267	0	-5.44776	-22.2356	3.54471
./homologymodel_4po2AC_hsc70_Repair_1_0_43_2.pdb	A	C	5.7267	0	-5.4437	-22.2356	3.54559
./homologymodel_4po2AC_hsc70_Repair_1_0_44_0.pdb	A	C	5.7267	0.00759536	-4.34372	-22.2356	3.57915
./homologymodel_4po2AC_hsc70_Repair_1_0_44_1.pdb	A	C	5.7267	0	-4.31182	-22.2356	3.55901
./homologymodel_4po2AC_hsc70_Repair_1_0_44_2.pdb	A	C	5.7267	0	-4.31734	-22.2356	3.56092
./homologymodel_4po2AC_hsc70_Repair_1_0_45_0.pdb	A	C	5.7267	0	-5.7995	-22.2356	3.5657
./homologymodel_4po2AC_hsc70_Repair_1_0_45_1.pdb	A	C	5.7267	0	-5.8023	-22.2356	3.56547
./homologymodel_4po2AC_hsc70_Repair_1_0_45_2.pdb	A	C	5.7267	0	-5.79801	-22.2356	3.56576
./homologymodel_4po2AC_hsc70_Repair_1_0_46_0.pdb	A	C	5.7267	0.105496	-4.92758	-22.2356	2.89866
./homologymodel_4po2AC_hsc70_Repair_1_0_46_1.pdb	A	C	5.74916	0.106857	-4.92769	-22.2559	2.89998
./homologymodel_4po2AC_hsc70_Repair_1_0_46_2.pdb	A	C	5.7267	0.10629	-4.92786	-22.2356	2.90117
./homologymodel_4po2AC_hsc70_Repair_1_0_47_0.pdb	A	C	5.7267	0.139891	-4.9874	-22.2356	3.27368
./homologymodel_4po2AC_hsc70_Repair_1_0_47_1.pdb	A	C	5.72184	0.097245	-4.98358	-22.2384	3.2685
./homologymodel_4po2AC_hsc70_Repair_1_0_47_2.pdb	A	C	5.7267	0.0909448	-4.98196	-22.2356	3.30823
./homologymodel_4po2AC_hsc70_Repair_1_0_48_0.pdb	A	C	5.7267	0	-4.09291	-22.2356	3.75436
./homologymodel_4po2AC_hsc70_Repair_1_0_48_1.pdb	A	C	5.7267	0	-4.09291	-22.2356	3.75436
./homologymodel_4po2AC_hsc70_Repair_1_0_48_2.pdb	A	C	5.7267	0	-4.09291	-22.2356	3.75436
./homologymodel_4po2AC_hsc70_Repair_1_0_49_0.pdb	A	C	5.7267	0	-6.45399	-22.2356	3.80375
./homologymodel_4po2AC_hsc70_Repair_1_0_49_1.pdb	A	C	5.7267	0	-6.45176	-22.2356	3.80371
./homologymodel_4po2AC_hsc70_Repair_1_0_49_2.pdb	A	C	5.7267	0	-6.45189	-22.2356	3.8037
./homologymodel_4po2AC_hsc70_Repair_1_0_50_0.pdb	A	C	5.72671	0.0227091	-4.8793	-22.2373	3.43363
./homologymodel_4po2AC_hsc70_Repair_1_0_50_1.pdb	A	C	5.61178	1.35081	-6.82083	-21.6383	4.74862
./homologymodel_4po2AC_hsc70_Repair_1_0_50_2.pdb	A	C	5.727	0.0235833	-4.87503	-22.2965	3.43444
./homologymodel_4po2AC_hsc70_Repair_1_0_5_0.pdb	A	C	5.73618	0	-5.72131	-22.2451	3.61657
./homologymodel_4po2AC_hsc70_Repair_1_0_51_0.pdb	A	C	5.70013	0.00654723	-7.55051	-22.2521	3.43133
./homologymodel_4po2AC_hsc70_Repair_1_0_51_1.pdb	A	C	5.70567	0	-7.47095	-22.2528	3.36348
./homologymodel_4po2AC_hsc70_Repair_1_0_51_2.pdb	A	C	5.7267	0.00911159	-7.5579	-22.2356	3.43337
./homologymodel_4po2AC_hsc70_Repair_1_0_5_1.pdb	A	C	5.72036	0	-5.72475	-22.3659	3.6166
./homologymodel_4po2AC_hsc70_Repair_1_0_52_0.pdb	A	C	5.72421	5.8274e-05	-5.70803	-22.237	3.63273
./homologymodel_4po2AC_hsc70_Repair_1_0_52_1.pdb	A	C	5.16704	0	-6.50631	-21.694	3.73277
./homologymodel_4po2AC_hsc70_Repair_1_0_52_2.pdb	A	C	5.70464	0.00113694	-5.79786	-22.2643	3.75249
./homologymodel_4po2AC_hsc70_Repair_1_0_5_2.pdb	A	C	5.73217	0	-5.72203	-22.2457	3.61641
./homologymodel_4po2AC_hsc70_Repair_1_0_53_0.pdb	A	C	5.7267	0.00880255	-7.11062	-22.2356	3.65795
./homologymodel_4po2AC_hsc70_Repair_1_0_53_1.pdb	A	C	5.7267	0.00924439	-7.26502	-22.2356	3.66893
./homologymodel_4po2AC_hsc70_Repair_1_0_53_2.pdb	A	C	5.7267	0.0091376	-7.11995	-22.2356	3.63548
./homologymodel_4po2AC_hsc70_Repair_1_0_54_0.pdb	A	C	5.7267	0	-7.04138	-22.2356	3.46723
./homologymodel_4po2AC_hsc70_Repair_1_0_54_1.pdb	A	C	5.7267	0	-7.07702	-22.2356	3.46661
./homologymodel_4po2AC_hsc70_Repair_1_0_54_2.pdb	A	C	5.7267	0	-7.07981	-22.2356	3.44747
./homologymodel_4po2AC_hsc70_Repair_1_0_55_0.pdb	A	C	5.72774	0.0250821	-5.68852	-22.1525	3.90225
./homologymodel_4po2AC_hsc70_Repair_1_0_55_1.pdb	A	C	5.72749	0.0249264	-5.68402	-22.158	3.90211
./homologymodel_4po2AC_hsc70_Repair_1_0_55_2.pdb	A	C	5.7279	0.00210818	-5.66698	-22.1516	3.87965
